id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2019-02-18_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-18T20:30:00.000Z	Social	2.2.35	466.0	0.051870	-0.137339	0.012876	0.008584		-0.002146	0.037554	-0.002146	0.061159	0.072961	0.017167	0.039700	0.159335	0.011803	0.001073	-0.001073		0.028970		0.008584		0.012876	0.012876	0.004292	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-18T20:30:00.000Z	News_Social	2.2.35	344.5	0.011098	0.018868	-0.031930		0.011611	-0.010885	0.002903	0.005806	0.029028	0.066763	0.049347	0.034833	0.210813	0.002903		0.017417		0.000000		0.029028		-0.011611	-0.011611	0.008708	
mp:2019-02-18_20.30.00.News.COM_ENM.NKL	NKL	2019-02-18T20:30:00.000Z	News	2.2.35	125.5	0.005690	-0.091633	-0.015936		0.031873	-0.025896		0.007968	0.015936	0.015936	0.135458	0.007968	0.196215	0.007968		0.047809		-0.007968		0.047809				0.007968	
mp:2019-02-18_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-18T20:30:00.000Z	Social	2.2.35	219.0	0.024377	0.082192	-0.041096			-0.002283	0.004566	0.004566	0.036530	0.095890	0.000000	0.050228	0.219178	0.000000				0.004566		0.018265		-0.018265	-0.018265	0.009132	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-18T20:30:00.000Z	News_Social	2.2.35	1119.2	0.036054	0.437366	0.080861	0.006701	0.002680	0.003574	0.004467	-0.042888	0.008041	0.015636	0.001787	0.015189	0.173964	0.003574		0.048695	0.003574	0.006433		0.030379		0.014296	0.017423		
mp:2019-02-18_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-18T20:30:00.000Z	News	2.2.35	907.0	0.041119	0.420617	0.092062	0.008269	0.003308	-0.001103	0.005513	-0.051819	0.009923	0.019294	0.002205	0.016538	0.166759	-0.003308		0.051268	0.001103	0.004410		0.037486		0.017641	0.021499		
mp:2019-02-18_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-18T20:30:00.000Z	Social	2.2.35	212.2	0.023620	0.508954	0.032988			0.023563		-0.004713				0.009425	0.204760	0.032988		0.037700	0.014138	0.015080							
mp:2019-02-18_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-18T20:30:00.000Z	News_Social	2.2.35	1316.5	0.042410	0.149259	-0.033422	0.000760	0.001519	0.012723	0.003798	0.000380	0.084694	0.095329	-0.014052	0.029624	0.143088	0.001519	0.001519	0.001519		0.004937	0.000000		0.001519	-0.093050	-0.019749		
mp:2019-02-18_20.30.00.News.COM_ENM.PALL	PALL	2019-02-18T20:30:00.000Z	News	2.2.35	953.0	0.043204	0.124869	-0.044071	0.001049		0.014690	0.002099	0.002099	0.089192	0.099685	-0.023085	0.036726	0.145593			0.002099		0.003148	-0.001049		0.002099	-0.110178	-0.025184		
mp:2019-02-18_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-18T20:30:00.000Z	Social	2.2.35	363.5	0.040461	0.213205	-0.005502		0.005502	0.007565	0.008253	-0.004127	0.072902	0.083906	0.009629	0.011004	0.136520	0.005502	0.005502			0.009629	0.002751			-0.048143	-0.005502		
mp:2019-02-18_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-18T20:30:00.000Z	News_Social	2.2.35	689.8	0.022222	0.031893	0.039142	0.001450	0.013047	0.004712	0.010148	-0.008698	0.039867	0.058713	-0.019571	0.008698	0.184836	-0.005799	0.005799			0.034793	0.001450	0.005799		-0.010873		0.004349	
mp:2019-02-18_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-18T20:30:00.000Z	News	2.2.35	467.6	0.021199	-0.012831	0.049187		0.006416	0.007485	0.006416	-0.002139	0.034217	0.056672	-0.029940		0.194718	-0.006416	0.002139			0.025235		0.004277		-0.016039		0.002139	
mp:2019-02-18_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-18T20:30:00.000Z	Social	2.2.35	222.2	0.024733	0.126013	0.018002	0.004500	0.027003	-0.001125	0.018002	-0.022502	0.051755	0.063006	0.002250	0.027003	0.164041	-0.004500	0.013501			0.054905	0.004500	0.009001		0.000000		0.009001	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-18T20:30:00.000Z	News_Social	2.2.35	88.5	0.002851	-0.022599	-0.022599			0.008475	0.056497	-0.039548		0.124294	0.124294	0.056497	0.148305					0.011299		0.000000		-0.045198			
mp:2019-02-18_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-18T20:30:00.000Z	News	2.2.35	23.0	0.001043	-0.434783					0.173913			0.304348	0.043478		0.141304					0.043478							
mp:2019-02-18_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-18T20:30:00.000Z	Social	2.2.35	65.5	0.007291	0.122137	-0.030534			0.011450	0.015267	-0.053435		0.061069	0.152672	0.076336	0.150763							0.000000		-0.061069			
mp:2019-02-18_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-18T20:30:00.000Z	News_Social	2.2.35	648.2	0.020881	0.036254	0.069423	0.013885	0.021598	0.004050	0.014656	-0.033940	0.035483	0.053996	0.004628	0.015427	0.187365	0.003857		0.009256	0.001543	0.048905		0.001543	0.003085	-0.010799	-0.003085	0.011571	
mp:2019-02-18_20.30.00.News.COM_ENM.SLVR	SLVR	2019-02-18T20:30:00.000Z	News	2.2.35	228.7	0.010368	0.115872	0.039353		0.034980	0.001093	0.017490	-0.021863	0.017490	0.052470	-0.008745	0.034980	0.158833	-0.004373		0.021863		0.053345		0.004373	0.008745	-0.026235			
mp:2019-02-18_20.30.00.Social.COM_ENM.SLVR	SLVR	2019-02-18T20:30:00.000Z	Social	2.2.35	419.5	0.046694	-0.007151	0.085816	0.021454	0.014303	0.005662	0.013111	-0.040524	0.045292	0.054827	0.011919	0.004768	0.202920	0.008343		0.002384	0.002384	0.046484		0.000000		-0.002384	-0.004768	0.017878	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.STEE	STEE	2019-02-18T20:30:00.000Z	News_Social	2.2.35	1309.1	0.042172	-0.148957	0.006111	0.013750	0.009930	-0.000955	0.017569	0.006493	0.024444	0.055000	0.005347	0.017187	0.159193	0.017187	0.000764	0.013750	0.002292	0.025896	0.002292	0.012222	0.002292	0.010312	0.002292	0.000764	
mp:2019-02-18_20.30.00.News.COM_ENM.STEE	STEE	2019-02-18T20:30:00.000Z	News	2.2.35	947.8	0.042969	-0.137687	0.011078	0.017936	0.010551	-0.000528	0.016881	0.012133	0.012661	0.059612	-0.007386	0.017409	0.165700	0.006330	0.000000	0.020046		0.025638	0.001055	0.018991	0.000528	0.020574	0.003165		
mp:2019-02-18_20.30.00.Social.COM_ENM.STEE	STEE	2019-02-18T20:30:00.000Z	Social	2.2.35	361.3	0.040216	-0.178522	-0.006919	0.002768	0.008303	-0.002076	0.019374	-0.008303	0.055356	0.042901	0.038749	0.016607	0.142126	0.045668	0.002768	-0.002768	0.008303	0.026571	0.005536	-0.005536	0.006919	-0.016607		0.002768	
mp:2019-02-18_20.30.00.News_Social.COM_ENM.URAN	URAN	2019-02-18T20:30:00.000Z	News_Social	2.2.35	522.9	0.016845	-0.034423	0.028686		0.003825	-0.005737	0.025818	-0.025818	0.017212	0.065022	0.014343	0.039204	0.140371	0.035380	-0.005737	-0.003825		0.068656		0.000000	0.005737	0.005737	-0.001912	0.003825	0.001912
mp:2019-02-18_20.30.00.News.COM_ENM.URAN	URAN	2019-02-18T20:30:00.000Z	News	2.2.35	39.2	0.001777	-0.255102				-0.012755	0.025510	0.025510		0.255102	-0.025510	0.076531	0.107143					0.005102		-0.051020	0.025510	0.076531			
mp:2019-02-18_20.30.00.Social.COM_ENM.URAN	URAN	2019-02-18T20:30:00.000Z	Social	2.2.35	483.7	0.053840	-0.016539	0.031011		0.004135	-0.005168	0.025842	-0.029977	0.018607	0.049618	0.017573	0.036179	0.143064	0.038247	-0.006202	-0.004135		0.073806		0.004135	0.004135	0.000000	-0.002067	0.004135	0.002067
mp:2019-02-19_20.30.00.News_Social.COM_ENM.ALU	ALU	2019-02-19T20:30:00.000Z	News_Social	2.2.35	1626.1	0.040127	-0.141135	0.003075	0.004305	0.002460	0.006995	0.016912	0.010147	0.014452	0.061804	0.007687	0.020601	0.160645	0.014144	0.002460	0.002460		0.035115		0.023676		0.002767	0.004305		
mp:2019-02-19_20.30.00.News.COM_ENM.ALU	ALU	2019-02-19T20:30:00.000Z	News	2.2.35	1405.6	0.047289	-0.170746	0.001423	0.004980	0.002846	0.006848	0.012450	0.014585	0.015296	0.065808	0.002134	0.016007	0.173840	0.010672	0.002134	0.002134		0.023193		0.018853		-0.001067	0.000711		
mp:2019-02-19_20.30.00.Social.COM_ENM.ALU	ALU	2019-02-19T20:30:00.000Z	Social	2.2.35	220.5	0.020417	0.047619	0.013605			0.007937	0.045351	-0.018141	0.009070	0.036281	0.043084	0.049887	0.076531	0.036281	0.004535	0.004535		0.111111		0.054422		0.027211	0.027211		
mp:2019-02-19_20.30.00.News_Social.COM_ENM.BIOF	BIOF	2019-02-19T20:30:00.000Z	News_Social	2.2.35	209.0	0.005158	-0.150718		0.038278			0.004785	-0.050239	0.014354	0.155502	0.009569	0.095694	0.206938	0.000000				0.014354	0.014354			-0.002392			
mp:2019-02-19_20.30.00.News.COM_ENM.BIOF	BIOF	2019-02-19T20:30:00.000Z	News	2.2.35	158.0	0.005316	-0.148734		0.025316			0.006329	-0.060127	0.006329	0.148734		0.101266	0.215190					0.006329	0.018987			-0.009494			
mp:2019-02-19_20.30.00.Social.COM_ENM.BIOF	BIOF	2019-02-19T20:30:00.000Z	Social	2.2.35	51.0	0.004722	-0.156863		0.078431				-0.019608	0.039216	0.176471	0.039216	0.078431	0.181373	0.000000				0.039216				0.019608			
mp:2019-02-19_20.30.00.News_Social.COM_ENM.COA	COA	2019-02-19T20:30:00.000Z	News_Social	2.2.35	4447.1	0.109742	-0.236221	-0.041263	0.003823	0.000675	-0.005537	0.015516	0.008432	0.026534	0.092982	-0.061163	0.018102	0.118864	0.015291	-0.002249	-0.000787		0.024420	-0.004497	0.002698	0.006521	-0.047109	-0.023836	0.000899	0.001574
mp:2019-02-19_20.30.00.News.COM_ENM.COA	COA	2019-02-19T20:30:00.000Z	News	2.2.35	3954.1	0.133029	-0.240510	-0.042867	0.004046	0.000253	-0.005501	0.013404	0.010748	0.023773	0.094206	-0.063984	0.018082	0.116992	0.013530	-0.002529	-0.000506		0.024177	-0.004046	0.003161	0.005817	-0.051845	-0.025290	0.001012	0.001770
mp:2019-02-19_20.30.00.Social.COM_ENM.COA	COA	2019-02-19T20:30:00.000Z	Social	2.2.35	493.0	0.045649	-0.201826	-0.028398	0.002028	0.004057	-0.005832	0.032454	-0.010142	0.048682	0.083164	-0.038540	0.018256	0.133874	0.029412		-0.003043		0.026369	-0.008114	-0.001014	0.012170	-0.009128	-0.012170		
mp:2019-02-19_20.30.00.News_Social.COM_ENM.CPPR	CPPR	2019-02-19T20:30:00.000Z	News_Social	2.2.35	2970.8	0.073311	-0.088528	0.002693	0.012959	0.013464	-0.002987	0.021206	0.013296	0.032651	0.057897	0.021038	0.024909	0.150675	0.012286	0.001346	0.000842		0.039316	-0.002693	-0.003534	0.001683	-0.037195	0.000842	0.007742	
mp:2019-02-19_20.30.00.News.COM_ENM.CPPR	CPPR	2019-02-19T20:30:00.000Z	News	2.2.35	2452.6	0.082513	-0.086235	0.004281	0.011416	0.015086	-0.004383	0.019163	0.012844	0.033638	0.053617	0.021406	0.024668	0.153908	0.013047	0.001223	-0.000612		0.042037	-0.003262	-0.004689	0.000815	-0.040569	-0.001019	0.005300	
mp:2019-02-19_20.30.00.Social.COM_ENM.CPPR	CPPR	2019-02-19T20:30:00.000Z	Social	2.2.35	518.2	0.047983	-0.099382	-0.004824	0.020262	0.005789	0.003618	0.030876	0.015438	0.027981	0.078155	0.019298	0.026052	0.135372	0.008684	0.001930	0.007719		0.026438		0.001930	0.005789	-0.021227	0.009649	0.019298	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.CRU	CRU	2019-02-19T20:30:00.000Z	News_Social	2.2.35	8109.5	0.200119	-0.153339	-0.018743	0.020470	0.005611	0.001141	0.011961	-0.011715	0.025896	0.077563	-0.013626	0.018682	0.151914	-0.000370	-0.004809	0.006659	-0.001850	0.021950		-0.001665		-0.021025	0.001603	0.003823	
mp:2019-02-19_20.30.00.News.COM_ENM.CRU	CRU	2019-02-19T20:30:00.000Z	News	2.2.35	6653.5	0.223845	-0.157962	-0.024649	0.021793	0.005561	0.001278	0.010972	-0.011873	0.025701	0.078380	-0.016007	0.015556	0.149369	-0.001052	-0.005411	0.007891	-0.002330	0.020741		-0.001728		-0.022620	0.001503	0.004359	
mp:2019-02-19_20.30.00.Social.COM_ENM.CRU	CRU	2019-02-19T20:30:00.000Z	Social	2.2.35	1456.0	0.134819	-0.132212	0.008242	0.014423	0.005838	0.000515	0.016484	-0.010989	0.026786	0.073832	-0.002747	0.032967	0.163547	0.002747	-0.002060	0.001030	0.000343	0.027473		-0.001374		-0.013736	0.002060	0.001374	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.BIOETH	BIOETH	2019-02-19T20:30:00.000Z	News_Social	2.2.35	515.8	0.012728	-0.297596	-0.004847	0.058162		-0.007270	0.015510	0.089182	0.023265	0.090151	0.023265	0.013571	0.186943	0.002908		0.003877		0.015122		0.016479		0.011632			
mp:2019-02-19_20.30.00.News.COM_ENM.BIOETH	BIOETH	2019-02-19T20:30:00.000Z	News	2.2.35	325.5	0.010951	-0.290323	-0.001536	0.079877		-0.005376		0.095238	0.012289	0.090630	0.000000	0.009217	0.176651	0.003072		0.006144		0.009217		0.026114		0.012289			
mp:2019-02-19_20.30.00.Social.COM_ENM.BIOETH	BIOETH	2019-02-19T20:30:00.000Z	Social	2.2.35	190.3	0.017621	-0.310037	-0.010510	0.021019		-0.010510	0.042039	0.078823	0.042039	0.089333	0.063058	0.021019	0.204545	0.002627				0.025223				0.010510			
mp:2019-02-19_20.30.00.News_Social.COM_ENM.MOG	MOG	2019-02-19T20:30:00.000Z	News_Social	2.2.35	1069.8	0.026400	-0.011684	-0.005141	0.003739		0.012385	0.013087	0.043466	0.013087	0.028043	-0.029445	0.008880	0.138951	0.018695		-0.015891	0.001870	0.044307	0.008413	-0.004674	0.005609	0.004206	0.003739	0.007478	
mp:2019-02-19_20.30.00.News.COM_ENM.MOG	MOG	2019-02-19T20:30:00.000Z	News	2.2.35	820.0	0.027587	-0.003659	0.003049	0.001220		0.014939	0.007317	0.018293	0.012195	0.032317	-0.048171	0.003049	0.135579	0.021951		-0.025610	0.002439	0.052805		-0.010366	0.007317	0.005488	0.004878	0.009756	
mp:2019-02-19_20.30.00.Social.COM_ENM.MOG	MOG	2019-02-19T20:30:00.000Z	Social	2.2.35	249.8	0.023130	-0.038030	-0.032026	0.012010		0.004003	0.032026	0.126101	0.016013	0.014011	0.032026	0.028022	0.150020	0.008006		0.016013		0.016413	0.036029	0.014011		0.000000			
mp:2019-02-19_20.30.00.News_Social.COM_ENM.GOL	GOL	2019-02-19T20:30:00.000Z	News_Social	2.2.35	8857.2	0.218570	0.049169	0.016710	0.011742	0.013379	0.002385	0.027210	0.012137	0.023935	0.049903	0.004573	0.027266	0.166458	0.008073	0.000621	0.004347	0.000903	0.040498	-0.000339	-0.000677	0.000452	0.005250	0.000903	0.019419	0.000113
mp:2019-02-19_20.30.00.News.COM_ENM.GOL	GOL	2019-02-19T20:30:00.000Z	News	2.2.35	5341.2	0.179695	0.100914	0.015446	0.015820	0.015352	0.002598	0.027522	0.019846	0.016757	0.037351	-0.002902	0.025837	0.170144	0.001966	-0.000374	0.005055	0.000749	0.036359		-0.002902		0.004213	0.000374	0.025275	
mp:2019-02-19_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-19T20:30:00.000Z	Social	2.2.35	3516.0	0.325565	-0.029437	0.018629	0.005546	0.010381	0.002062	0.026735	0.000427	0.034841	0.068970	0.015927	0.029437	0.160858	0.017349	0.002133	0.003271	0.001138	0.046786	-0.000853	0.002702	0.001138	0.006826	0.001706	0.010523	0.000284
mp:2019-02-19_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-19T20:30:00.000Z	News_Social	2.2.35	25.5	0.000629	-0.725490	-0.078431	0.039216			0.039216			0.039216	-0.039216		0.200980	0.039216								0.039216			
mp:2019-02-19_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-19T20:30:00.000Z	News	2.2.35	11.5	0.000387	-0.565217	-0.173913	0.086957							-0.086957		0.184783	0.086957								0.086957			
mp:2019-02-19_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-19T20:30:00.000Z	Social	2.2.35	14.0	0.001296	-0.857143					0.071429			0.071429			0.214286												
mp:2019-02-19_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-19T20:30:00.000Z	News_Social	2.2.35	1624.8	0.040095	-0.131709	0.006155	0.005539	0.000615	0.003231	0.036620	-0.003385	0.045236	0.066470	-0.006770	0.024618	0.127985	0.001539		0.019387	0.003693	0.021787	-0.003693	-0.001231	0.001231	-0.026157	-0.010463	0.002462	0.000615
mp:2019-02-19_20.30.00.News.COM_ENM.IRN	IRN	2019-02-19T20:30:00.000Z	News	2.2.35	1380.7	0.046451	-0.123488	0.005794	0.006156	0.000362	0.004346	0.035489	0.000000	0.046715	0.071703	-0.007605	0.027522	0.128214	0.001449		0.017020	0.003621	0.022815	-0.000724	-0.001449	0.001449	-0.027160	-0.011588	0.002897	0.000724
mp:2019-02-19_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-19T20:30:00.000Z	Social	2.2.35	244.1	0.022602	-0.178206	0.008193	0.002048	0.002048	-0.003073	0.043015	-0.022532	0.036870	0.036870	-0.002048	0.008193	0.126690	0.002048		0.032773	0.004097	0.015977	-0.020483	0.000000		-0.020483	-0.004097		
mp:2019-02-19_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-19T20:30:00.000Z	News_Social	2.2.35	117.0	0.002887	0.205128						-0.068376			0.008547		0.147436	-0.059829				0.042735						0.068376	
mp:2019-02-19_20.30.00.News.COM_ENM.JET	JET	2019-02-19T20:30:00.000Z	News	2.2.35	117.0	0.003936	0.205128						-0.068376			0.008547		0.147436	-0.059829				0.042735						0.068376	
mp:2019-02-19_20.30.00.Social.COM_ENM.JET	JET	2019-02-19T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-19_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-19T20:30:00.000Z	News_Social	2.2.35	317.0	0.007823	0.047319	0.047319	0.015773		0.009464	0.006309	0.003155	0.056782	0.082019	0.007886	0.037855	0.152208	-0.028391		0.028391		0.034700		0.015773		0.017350		0.003155	
mp:2019-02-19_20.30.00.News.COM_ENM.LNG	LNG	2019-02-19T20:30:00.000Z	News	2.2.35	144.5	0.004861	0.062284	0.013841	0.013841		0.005190		-0.006920	0.062284	0.110727	0.003460	0.048443	0.128893	-0.055363		0.062284		0.034602		0.034602		0.013841			
mp:2019-02-19_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-19T20:30:00.000Z	Social	2.2.35	172.5	0.015973	0.034783	0.075362	0.017391		0.013043	0.011594	0.011594	0.052174	0.057971	0.011594	0.028986	0.171739	-0.005797				0.034783				0.020290		0.005797	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-19T20:30:00.000Z	News_Social	2.2.35	55.2	0.001362	-0.362319	-0.434783					-0.018116	0.054348		0.000000		0.175725	-0.036232				0.130435		-0.018116					
mp:2019-02-19_20.30.00.News.COM_ENM.NAP	NAP	2019-02-19T20:30:00.000Z	News	2.2.35	42.2	0.001420	-0.284360	-0.568720						0.071090				0.176540	-0.047393				0.170616							
mp:2019-02-19_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-19T20:30:00.000Z	Social	2.2.35	13.0	0.001204	-0.615385						-0.076923			0.000000		0.173077							-0.076923					
mp:2019-02-19_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-19T20:30:00.000Z	News_Social	2.2.35	2291.0	0.056535	-0.060454	0.007202	0.007857		0.006329	0.011785	0.009385	0.043867	0.066347	0.012440	0.025753	0.146770	-0.009385	-0.000873	0.000436		0.035574	0.002619	0.014841		-0.020297	-0.005674	0.011785	0.000436
mp:2019-02-19_20.30.00.News.COM_ENM.NGS	NGS	2019-02-19T20:30:00.000Z	News	2.2.35	1364.7	0.045913	-0.095992	0.006961	0.006595		0.005679	0.011724	0.010625	0.035539	0.061552	0.018685	0.030043	0.137265	-0.015754	-0.000733	0.000000		0.029823	0.004397	0.021616		-0.020517	-0.004397	0.013190	0.000733
mp:2019-02-19_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-19T20:30:00.000Z	Social	2.2.35	926.3	0.085771	-0.008097	0.007557	0.009716		0.007287	0.011875	0.007557	0.056137	0.073410	0.003239	0.019432	0.160774	0.000000	-0.001080	0.001080		0.044046		0.004858		-0.019972	-0.007557	0.009716	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-19T20:30:00.000Z	News_Social	2.2.35	485.7	0.011986	0.080296	0.037060	0.008236	0.004118	0.004118	0.008236	0.011324	0.032942	0.048384	0.081326	0.040148	0.179792	0.023677		0.004118		0.018942		0.016471		-0.018530	-0.002059	0.002059	
mp:2019-02-19_20.30.00.News.COM_ENM.NKL	NKL	2019-02-19T20:30:00.000Z	News	2.2.35	155.7	0.005238	0.054592	0.000000			0.011240		-0.032113	0.038536	0.044958	0.173410	0.012845	0.181920	0.032113		0.012845		0.020552		0.019268		0.012845			
mp:2019-02-19_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-19T20:30:00.000Z	Social	2.2.35	330.0	0.030556	0.092424	0.054545	0.012121	0.006061	0.000758	0.012121	0.031818	0.030303	0.050000	0.037879	0.053030	0.178788	0.019697				0.018182		0.015152		-0.033333	-0.003030	0.003030	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-19T20:30:00.000Z	News_Social	2.2.35	540.0	0.013326	-0.393519	0.008333	0.020370	0.011111			-0.021296		0.005556	-0.016667	0.009259	0.175000	-0.001852	-0.003704	0.001852		0.006481		-0.016667		-0.013889	-0.006481		
mp:2019-02-19_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-19T20:30:00.000Z	News	2.2.35	432.0	0.014534	-0.364583	0.010417	0.013889	0.013889			-0.012731		0.006944	-0.011574	0.011574	0.165509	-0.002315	-0.004630	0.004630		0.008102		-0.020833		-0.015046	-0.008102		
mp:2019-02-19_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-19T20:30:00.000Z	Social	2.2.35	108.0	0.010000	-0.509259		0.046296				-0.055556			-0.037037		0.212963			-0.009259						-0.009259			
mp:2019-02-19_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-19T20:30:00.000Z	News_Social	2.2.35	2731.2	0.067398	0.034783	-0.006591	0.021602	0.011350	0.000000	0.003295	-0.002746	0.045035	0.069750	0.005309	0.005309	0.077329	0.002929	0.000732	0.000732		0.052980		0.000366	0.000732	-0.167875	-0.006591	0.000366	
mp:2019-02-19_20.30.00.News.COM_ENM.PALL	PALL	2019-02-19T20:30:00.000Z	News	2.2.35	2374.0	0.079869	0.044440	-0.007161	0.024853	0.010531	0.000632		-0.002317	0.043808	0.068660	0.000000	0.004212	0.071820	0.000842		0.000421		0.053707		0.000421		-0.175021	-0.006318		
mp:2019-02-19_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-19T20:30:00.000Z	Social	2.2.35	357.2	0.033075	-0.029395	-0.002800	0.000000	0.016797	-0.004199	0.025196	-0.005599	0.053191	0.076988	0.040594	0.012598	0.113942	0.016797	0.005599	0.002800		0.048152		0.000000	0.005599	-0.120381	-0.008399	0.002800	
mp:2019-02-19_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-19T20:30:00.000Z	News_Social	2.2.35	759.2	0.018735	-0.023051	0.019099	0.013172	0.005269	0.001482	0.060590	0.063224	0.013172	0.062566	0.009220	0.005927	0.148413	-0.007244	0.002634	-0.005269		0.064937		-0.006586		-0.002634		0.001317	
mp:2019-02-19_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-19T20:30:00.000Z	News	2.2.35	535.5	0.018016	-0.027077	-0.000934	0.014939		0.001401	0.080299	0.080299	0.011204	0.063492	-0.001867	0.007470	0.138375	0.005602				0.079552		-0.011204		-0.003735		0.001867	
mp:2019-02-19_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-19T20:30:00.000Z	Social	2.2.35	223.7	0.020714	-0.013411	0.067054	0.008941	0.017881	0.001676	0.013411	0.022351	0.017881	0.060349	0.035762	0.002235	0.172441	-0.037997	0.008941	-0.017881		0.029951		0.004470					
mp:2019-02-19_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-19T20:30:00.000Z	News_Social	2.2.35	185.5	0.004578	0.018868	-0.008086			0.005391	0.059299	0.024259	0.021563	0.123989	0.005391	0.024259	0.164420	-0.005391				0.016173	0.010782	0.016173		-0.021563			
mp:2019-02-19_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-19T20:30:00.000Z	News	2.2.35	128.0	0.004306	0.050781	-0.003906			0.003906	0.054688	0.003906	0.031250	0.156250	-0.007813	0.023438	0.159180	-0.007813					0.015625	0.015625		-0.015625			
mp:2019-02-19_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-19T20:30:00.000Z	Social	2.2.35	57.5	0.005324	-0.052174	-0.017391			0.008696	0.069565	0.069565		0.052174	0.034783	0.026087	0.176087					0.052174		0.017391		-0.034783			
mp:2019-02-19_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-19T20:30:00.000Z	News_Social	2.2.35	1255.2	0.030975	0.093212	0.003983	0.011154	0.004780	-0.003087	0.019519	0.005577	0.017925	0.050590	0.023502	0.028282	0.173638	-0.000398	0.000797	0.003983	0.001593	0.034018		0.000797	0.001593	0.025494		0.019917	0.000797
